id,title,vote_average,vote_count,release_date,runtime,backdrop_path,overview,popularity,poster_path,tagline,genres,trailer_key
447365,Guardians of the Galaxy Vol. 3,8.0,4941,2023-05-03,150,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",318.5,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,Once more with feeling.,"Science Fiction, Adventure, Action",AAE5VZktooM
635910,The Last Voyage of the Demeter,7.3,715,2023-08-09,119,/qEm4FrkGh7kGoEiBOyGYNielYVc.jpg,The crew of the merchant ship Demeter attempts to survive the ocean voyage from Carpathia to London as they are stalked each night by a merciless presence onboard the ship.,307.9,/nrtbv6Cew7qC7k9GsYSf5uSmuKh.jpg,The legend of Dracula is born.,"Thriller, Horror",eQUBghzpgzA
614479,Insidious: The Red Door,6.8,1161,2023-07-05,107,/i2GVEvltEu3BXn5crBSxgKuTaca.jpg,"To put their demons to rest once and for all, Josh Lambert and a college-aged Dalton Lambert must go deeper into The Further than ever before, facing their family's dark past and a host of new and more horrifying terrors that lurk behind the red door.",305.9,/d07phJqCx6z5wILDYqkyraorDPi.jpg,It ends where it all began.,"Horror, Mystery, Thriller",gexw4P68kbg
1880,Red Dawn,6.3,691,1984-08-10,114,/9fOfsVHZHig6MHPHczv0zMY6cKc.jpg,"It is the dawn of World War III. In mid-western America, a group of teenagers band together to defend their town—and their country—from invading Soviet forces.",300.7,/a2GkHcioc2QEFJbQk1NTB85u3vD.jpg,"In our time, no foreign army has ever occupied American soil. Until now.","Action, Thriller, War, Drama",cMYIe9sxLVU
884605,No Hard Feelings,7.2,1401,2023-06-15,104,/rRcNmiH55Tz0ugUsDUGmj8Bsa4V.jpg,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",298.8,/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,Pretty. Awkward.,"Comedy, Romance",7psP7xBEa28
900667,One Piece Film Red,7.3,733,2022-08-06,115,/A1EWX46DxpEuiha7K0XY6vhWbdZ.jpg,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",293.9,/ogDXuVkO92GcETZfSofXXemw7gb.jpg,An almighty voice. With fiery red locks.,"Animation, Adventure, Action, Fantasy",ZrhZvqgtdYY
1083862,Resident Evil: Death Island,7.6,695,2023-06-22,91,/7drO1kYgQ0PnnU87sAnBEphYrSM.jpg,"In San Francisco, Jill Valentine is dealing with a zombie outbreak and a new T-Virus, Leon Kennedy is on the trail of a kidnapped DARPA scientist, and Claire Redfield is investigating a monstrous fish that is killing whales in the bay. Joined by Chris Redfield and Rebecca Chambers, they discover the trail of clues from their separate cases all converge on the same location, Alcatraz Island, where a new evil has taken residence and awaits their arrival.",264.7,/qayga07ICNDswm0cMJ8P3VwklFZ.jpg,Destinies intertwined. A world gone mad.,"Animation, Action, Horror",L-vkuA8oqMY
76600,Avatar: The Way of Water,7.7,9830,2022-12-14,192,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",241.3,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,Return to Pandora.,"Science Fiction, Adventure, Action",o5F8MOz_IDw
37265,All Ladies Do It,4.8,335,1992-02-21,93,/hkx6p7bTw2dOs4nSk6ZGTnEjCjW.jpg,"After five years of marriage, Diana discovers the joys of adultery, claiming that she can save her failing relationship through betrayal.",232.6,/u4QZQ0QU2jf5H5qaBRRdGrz7dmy.jpg,"A New Erotic Masterpiece from Tinto Brass, the Director of Caligula.","Comedy, Drama",rOix7Lu1TSY
934433,Scream VI,7.2,1836,2023-03-08,123,/44immBwzhDVyjn87b3x3l9mlhAD.jpg,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",231.8,/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,New York. New rules.,"Horror, Crime, Thriller",1Ie2qmAOc6Q
10726,American Psycho II: All American Girl,4.5,353,2002-04-22,88,/bck1APsiyOtEniGLsFO0Gu8QtUU.jpg,"Rachel is a criminology student hoping to land a position as a teacher's assistant for professor Robert Starkman. She's sure this position will pave the way to an FBI career, and she's willing to do anything to obtain it -- including killing her classmates. The school psychiatrist, Dr. Daniels, becomes aware that Rachel is insane, but Rachel is skilled at her dangerous game of death and identity theft.",225.5,/x4bYbE78GONxAWqke5rmhpKfR7e.jpg,Angrier. Deadlier. Sexier.,"Horror, Thriller",xP7_wJYDKqo
315162,Puss in Boots: The Last Wish,8.3,6394,2022-12-07,103,/b1Y8SUb12gPHCSSSNlbX4nB3IKy.jpg,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",221.5,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,Live each adventure like it's your last.,"Animation, Family, Fantasy, Adventure, Comedy, Action",tHb7WlgyaUc
675445,PAW Patrol: The Movie,7.4,1142,2021-08-09,86,/a17F3zXnmuwqxfiDa46mtlosjrv.jpg,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,217.6,/ic0intvXZSfBlYPIvWXpU1ivUCO.jpg,Our fate is in their paws.,"Animation, Family, Adventure, Comedy",LRMTr2VZcr8
496450,"Miraculous: Ladybug & Cat Noir, The Movie",7.8,593,2023-07-05,107,/iEFuHjqrE059SmflBva1JzDJutE.jpg,"A life of an ordinary Parisian teenager Marinette goes superhuman when she becomes Ladybug. Bestowed with magical powers of creation, Ladybug must unite with her opposite, Cat Noir, to save Paris as a new villain unleashes chaos unto the city.",212.6,/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,The fate of the world is in their hands.,"Animation, Music, Family, Action, Romance, Fantasy, Comedy",3fzFvZToh8o
709631,Cobweb,6.9,394,2023-07-19,88,/nYDPmxvl0if5vHBBp7pDYGkTFc7.jpg,"Eight year old Peter is plagued by a mysterious, constant tapping from inside his bedroom wall—one that his parents insist is all in his imagination. As Peter's fear intensifies, he believes that his parents could be hiding a terrible, dangerous secret and questions their trustworthiness.",208.1,/cGXFosYUHYjjdKrOmA0bbjvzhKz.jpg,"Sooner or later, family secrets creep out.",Horror,hGY0icwlDGY
459003,Mavka: The Forest Song,7.4,396,2023-03-02,99,/lyHmhoRj3zXSdeCYbs2oOXLCF4K.jpg,"Mavka — a Soul of the Forest and its Warden — faces an impossible choice between love and her duty as guardian to the Heart of the Forest, when she falls in love with a human — the talented young musician Lukas.",206.8,/eeJjd9JU2Mdj9d7nWRFLWlrcExi.jpg,,"Animation, Adventure, Family, Fantasy",dimfdQSBAEk
602734,Spiral: From the Book of Saw,6.0,1659,2021-05-12,93,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",199.1,/qkl6mRoFexK2FGWCbAsvrRxjWaF.jpg,,"Horror, Crime, Mystery",7dgjBjEpMsM
758323,The Pope's Exorcist,7.1,1971,2023-04-05,103,/hiHGRbyTcbZoLsYYkO4QiCLYe34.jpg,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",196.1,/jFC4LS5qTAT3PinzdEzINfu1CV9.jpg,"Inspired by the actual files of Father Gabriele Amorth, Chief Exorcist of the Vatican.","Horror, Thriller",YJXqvnT_rsk
455476,Knights of the Zodiac,6.6,828,2023-04-27,113,/oqP1qEZccq5AD9TVTIaO6IGUj7o.jpg,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",191.6,/qW4crfED8mpNDadSmMdi7ZDzhXF.jpg,Go beyond your destiny.,"Fantasy, Action, Adventure",gZ3o0lTfYOs
882569,Guy Ritchie's The Covenant,7.8,1651,2023-04-19,123,/eTvN54pd83TrSEOz6wbsXEJktCV.jpg,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",188.6,/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,A bond. A pledge. A commitment.,"War, Action, Thriller",02PPMPArNEQ
713704,Evil Dead Rise,7.0,2292,2023-04-12,96,/7bWxAsNPv9CXHOhZbJVlj2KxgfP.jpg,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",188.1,/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,Mommy loves you to death.,"Thriller, Horror",sI2JcVku4Gk
156022,The Equalizer,7.2,8145,2014-09-24,132,/wHytVsfAZsVDAcABd6iQGmE2j29.jpg,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",186.6,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,What do you see when you look at me?,"Thriller, Action, Crime",BP_FwE0Z7no
634649,Spider-Man: No Way Home,8.0,18299,2021-12-15,148,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.1,/5weKu49pzJCt06OPpjvT80efnQj.jpg,The Multiverse unleashed.,"Action, Adventure, Science Fiction",1mTjfMFyPi8
671,Harry Potter and the Philosopher's Stone,7.9,25379,2001-11-16,152,/hziiv14OpD73u9gAak4XDDfBKa2.jpg,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",185.5,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,Let the magic begin.,"Adventure, Fantasy",l91Km49W9qI
532408,The Boogeyman,6.8,415,2023-05-31,99,/AvSeU3ji59QLN2tfWXzVqI6hg8x.jpg,"Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",184.6,/pYwZdnXVnVxAr7dx4MEK7tTK9gI.jpg,It's not real. It's not real. It's not real.,"Horror, Thriller, Mystery",p8BDtwMYFa4
697843,Extraction 2,7.5,1814,2023-06-09,123,/wRxLAw4l17LqiFcPLkobriPTZAw.jpg,"Tasked with extracting a family who is at the mercy of a Georgian gangster, Tyler Rake infiltrates one of the world's deadliest prisons in order to save them. But when the extraction gets hot, and the gangster dies in the heat of battle, his equally ruthless brother tracks down Rake and his team to Vienna, in order to get revenge.",180.2,/7gKI9hpEMcZUQpNgKrkDzJpbnNS.jpg,Prepare for the ride of your life.,"Action, Thriller",Y274jZs5s7s
916224,Suzume,8.0,684,2022-11-11,123,/4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",175.4,/vIeu8WysZrTSFb2uhPViKjX9EcC.jpg,"On the other side of the door, was time in its entirety.","Animation, Drama, Adventure, Fantasy",g0JMPkn7Wuo
176,Saw,7.4,8327,2004-10-01,103,/ok4ot3YbfDYZcINXf91JUfq3maB.jpg,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",174.8,/4da0TS3iQ1IzuyhDS8elgkmOfrN.jpg,Live or die. Make your choice.,"Horror, Mystery, Crime",zaANSeQ3La4
640146,Ant-Man and the Wasp: Quantumania,6.4,4009,2023-02-15,125,/m8JTwHFwX7I7JY5fPe4SjqejWag.jpg,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",173.7,/qnqGbB22YJ7dSs4o6M7exTpNxPz.jpg,Witness the beginning of a new dynasty.,"Action, Adventure, Science Fiction",5WfTEZJnv_8
457332,Hidden Strike,7.0,751,2023-07-06,103,/dWvDlTkt9VEGCDww6IzNRgm8fRQ.jpg,Two elite soldiers must escort civilians through a gauntlet of gunfire and explosions.,168.0,/zsbolOkw8RhTU4DKOrpf4M7KCmi.jpg,There is a plan. They just don't know what it is.,"Action, Adventure, Thriller, Comedy",l_jEicE6KyQ
744276,After Ever Happy,6.8,992,2022-08-24,95,/rwgmDkIEv8VjAsWx25ottJrFvpO.jpg,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",167.7,/moogpu8rNkEjTgFyLXwhPghft5w.jpg,,"Romance, Drama",hLQ-5exgctI
354912,Coco,8.2,17742,2017-10-27,105,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",166.6,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,The celebration of a lifetime,"Family, Animation, Fantasy, Music, Comedy, Adventure",Rvr68u6k5sI
677179,Creed III,7.2,1987,2023-03-01,116,/8QsVX5C82mT7bB5sVsjsLcerWQK.jpg,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",165.0,/cvsXj3I9Q2iyyIo95AecSd1tad7.jpg,You can't run from your past.,"Drama, Action",xTaIZo8OJYE
238,The Godfather,8.7,18677,1972-03-14,175,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",158.4,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,An offer you can't refuse.,"Drama, Crime",Ew9ngL1GZvs
840326,Sisu,7.5,1325,2023-01-27,91,/o9bbojtrrpl0yriiTmzC3Lp3OhA.jpg,"Deep in the wilderness of Lapland, Aatami Korpi is searching for gold but after he stumbles upon Nazi patrol, a breathtaking and gold-hungry chase through the destroyed and mined Lapland wilderness begins.",157.4,/ygO9lowFMXWymATCrhoQXd6gCEh.jpg,Vengeance is golden.,"Action, War",d2k4QAItiSA
